,RowID,Project,Date,Time,Location,Species,Race_table,Genetics,Genetics_old,Genetics_specific,Genetics_conf,Adipose,Fork_length_mm,Weight_g,ID,Photo,Tissue_sample,Method,Handling,Specimen,Comment,
591,385,Sutter Bypass 2021,4/6/2021,9:00,Butte Creek at Laux Rd.,Chinook,Fall,Spring,CHIN_SBP21A122,SpButte,1,Intact,48,1.2,SBP21A122,138,YES,Seine,Tissue sample and specimen,YES,,
592,386,Sutter Bypass 2021,4/6/2021,9:00,Butte Creek at Laux Rd.,Chinook,Fall,Spring,CHIN_SBP21A123,SpButte,1,Intact,75,4.8,SBP21A123,139,YES,Seine,Tissue sample and release,NO,,
593,387,Sutter Bypass 2021,4/6/2021,9:00,Butte Creek at Laux Rd.,Chinook,Fall,Spring,CHIN_SBP21A124,SpButte,1,Intact,75,4.8,SBP21A124,140,YES,Seine,Tissue sample and release,NO,,
594,388,Sutter Bypass 2021,4/6/2021,9:00,Butte Creek at Laux Rd.,Chinook,Fall,Spring,CHIN_SBP21A125,SpButte,1,Intact,46,1.13,SBP21A125,2434,YES,Seine,Tissue sample and specimen,YES,,
595,433,Sutter Bypass 2021,4/6/2021,12:00,Sacramento River at side channel at Colusa weir,Chinook,Fall,Fall,CHIN_SBP21A126,Fall,0.9752,Clipped,69,3.44,SBP21A126,2435,YES,Seine,Tissue sample and specimen,YES,,
596,434,Sutter Bypass 2021,4/6/2021,12:00,Sacramento River at side channel at Colusa weir,Chinook,Fall,Fall,CHIN_SBP21A127,Fall,1,Intact,57,2.04,SBP21A127,2436,YES,Seine,Tissue sample and specimen,YES,,
597,435,Sutter Bypass 2021,4/6/2021,12:00,Sacramento River at side channel at Colusa weir,Chinook,Fall,Fall,CHIN_SBP21A128,Fall,1,Intact,55,1.93,SBP21A128,2437,YES,Seine,Tissue sample and specimen,YES,,
598,470,Sutter Bypass 2021,4/7/2021,8:30,Butte Creek at Laux Rd.,Chinook,Spring,,,,,Intact,84,,SB2021-022,141,YES,Seine,Acoustic tag,NO,FL est,
599,471,Sutter Bypass 2021,4/7/2021,8:30,Butte Creek at Laux Rd.,Chinook,Spring,,,,,Intact,86,,SB2021-023,142,YES,Seine,Acoustic tag,NO,FL est,
600,472,Sutter Bypass 2021,4/7/2021,8:30,Butte Creek at Laux Rd.,Chinook,Spring,,,,,Intact,84,,SB2021-024,143,YES,Seine,Acoustic tag,NO,FL est,
601,473,Sutter Bypass 2021,4/7/2021,8:30,Butte Creek at Laux Rd.,Chinook,Spring,,,,,Intact,88,,SB2021-025,144,YES,Seine,Acoustic tag,NO,FL est,YES
602,17,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,40,0.48,SBP20-002,32,YES,Fyke,Tissue sample and specimen,YES,,
603,18,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,40,0.56,SBP20-003,33,YES,Fyke,Tissue sample and release,NO,,
604,19,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,43,0.62,SBP20-004,34,YES,Fyke,Tissue sample and specimen,YES,,
605,20,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,38,0.46,SBP20-005,35,YES,Fyke,Tissue sample and release,NO,,
606,21,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpDeer,0.6261,Present,37,0.36,SBP20-006,36,YES,Fyke,Tissue sample and specimen,YES,,
607,22,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9999,Present,37,0.37,SBP20-007,37,YES,Fyke,Tissue sample and release,NO,,
608,23,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,40,0.52,SBP20-008,38,YES,Fyke,Tissue sample and release,NO,,
609,24,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpDeer,0.6822,Present,40,0.51,SBP20-009,39,YES,Fyke,Tissue sample and release,NO,,
610,25,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,40,0.53,SBP20-010,40,YES,Fyke,Tissue sample and release,NO,,
611,26,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9999,Present,39,0.51,SBP20-011,41,YES,Fyke,Tissue sample and release,NO,,
612,27,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9929,Present,39,0.48,SBP20-012,42,YES,Fyke,Tissue sample and release,NO,,
613,28,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9862,Present,41,0.54,SBP20-013,43,YES,Fyke,Tissue sample and release,NO,,
614,29,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,40,0.54,SBP20-014,44,YES,Fyke,Tissue sample and release,NO,,
615,30,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9984,Present,37,0.39,SBP20-015,45,YES,Fyke,Tissue sample and release,NO,,
616,31,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9626,Present,42,0.63,SBP20-016,46,YES,Fyke,Tissue sample and specimen,YES,,
617,32,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,39,0.78,SBP20-017,47,YES,Fyke,Tissue sample and release,NO,,
618,33,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,,,,,Present,41,0.55,SBP20-018,48,YES,Fyke,Tissue sample and specimen,YES,,
619,34,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9999,Present,37,0.38,SBP20-019,49,YES,Fyke,Tissue sample and specimen,YES,,
620,35,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9989,Present,38,0.44,SBP20-020,50,YES,Fyke,Tissue sample and specimen,YES,,
621,36,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,,,,,Present,39,0.48,SBP20-021,51,YES,Fyke,Tissue sample and specimen,YES,,
622,37,Sutter Bypass 2020,2/4/2020,11:00,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,41,0.56,SBP20-022,52,YES,Fyke,Tissue sample and specimen,YES,,
623,50,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Fall,Fall,,,Present,43,0.73,SBP20-025,291,YES,Fyke,Tissue sample and specimen,YES,,
624,51,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,,,Present,45,0.9,SBP20-026,292,YES,Fyke,Tissue sample and specimen,YES,,
625,52,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,,,Present,45,0.78,SBP20-027,293,YES,Fyke,Tissue sample and specimen,YES,,
626,53,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,,,Present,45,0.88,SBP20-028,294,YES,Fyke,Tissue sample and specimen,YES,,
627,54,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,,,,,Present,45,0.81,SBP20-029,295,YES,Fyke,Tissue sample and specimen,YES,,
628,55,Sutter Bypass 2020,2/20/2020,9:00,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,,,Present,48,1.03,SBP20-030,296,YES,Fyke,Tissue sample and specimen,YES,,
629,62,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,50,1.16,SBP20-031,300,YES,Seine,Tissue sample and specimen,YES,,
630,63,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,51,1.33,SBP20-032,301,YES,Seine,Tissue sample and specimen,YES,,
631,64,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,,,Present,61,2.2,SBP20-033,302,YES,Seine,Tissue sample and release,NO,,
632,65,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,48,1.07,SBP20-034,303,YES,Seine,Tissue sample and release,NO,,
633,66,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,46,0.93,SBP20-035,304,YES,Seine,Tissue sample and release,NO,,
634,67,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,50,1.21,SBP20-036,305,YES,Seine,Tissue sample and release,NO,,
635,68,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,,,,,Present,50,1.26,SBP20-037,306,YES,Seine,Tissue sample and release,NO,,
636,69,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,50,1.15,SBP20-038,307,YES,Seine,Tissue sample and release,NO,,
637,70,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,48,1.07,SBP20-039,308,YES,Seine,Tissue sample and release,NO,,
638,71,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,,,,,Present,48,1.06,SBP20-040,309,YES,Seine,Tissue sample and release,NO,,
639,72,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,49,1.06,SBP20-041,315,YES,Seine,Tissue sample and specimen,YES,,
640,73,Sutter Bypass 2020,2/20/2020,11:15,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,51,1.28,SBP20-042,316,YES,Seine,Tissue sample and specimen,YES,,
641,75,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,60,2.22,SBP20-043,590,YES,Seine,Tissue sample and specimen,YES,,
642,76,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,,,Present,57,2.08,SBP20-044,591,YES,Seine,Tissue sample and specimen,YES,,
643,77,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,,,,,Present,56,1.7,SBP20-045,592,YES,Seine,Tissue sample and specimen,YES,,
644,78,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,,,Present,76,4.88,SBP20-046,593,YES,Seine,Tissue sample and release,NO,,
645,79,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Spring,,,,,Present,61,2.53,SBP20-047,594,YES,Seine,Tissue sample and release,NO,,
646,80,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,,,Present,72,3.83,SBP20-048,595,YES,Seine,Tissue sample and release,NO,,
647,81,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,0.8407,Present,64,2.86,SBP20-049,596,YES,Seine,Tissue sample and release,NO,,
648,82,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9995,Present,57,1.76,SBP20-050,597,YES,Seine,Tissue sample and specimen,YES,,
649,83,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9999,Present,55,1.66,SBP20-051,598,YES,Seine,Tissue sample and release,NO,,
650,84,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9923,Present,55,1.72,SBP20-052,599,YES,Seine,Tissue sample and release,NO,,
651,85,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,57,1.99,SBP20-053,600,YES,Seine,Tissue sample and release,NO,,
652,86,Sutter Bypass 2020,3/3/2020,12:45,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9996,Present,59,2.24,SBP20-054,601,YES,Seine,Tissue sample and release,NO,,
653,87,Sutter Bypass 2020,3/3/2020,12:45,SBSNWR NW wetland near inlet,Chinook,Spring,Spring,Spring,SpButte,0.9392,Present,70,3.86,SBP20-055,602,YES,Seine,Tissue sample and release,NO,This one was an escapee from the cage experiment in the same field,
654,88,Sutter Bypass 2020,3/4/2020,10:15,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,SpDeer,0.9868,Present,59,2.06,SBP20-056,607,YES,Fyke,Tissue sample and specimen,YES,,
655,89,Sutter Bypass 2020,3/4/2020,10:15,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,,,,1,Present,57,1.86,SBP20-057,608,YES,Fyke,Tissue sample and specimen,YES,,
656,90,Sutter Bypass 2020,3/4/2020,10:15,Sutter_NWR supply canal DS of lift pump,Chinook,Fall,Spring,Spring,SpButte,,Present,55,1.74,SBP20-058,609,YES,Fyke,Tissue sample and specimen,YES,,
657,115,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9994,Present,62,2.46,SBP20-059,846,YES,Seine,Tissue sample and specimen,YES,,
658,116,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,1,Present,72,3.64,SBP20-060,847,YES,Seine,Tissue sample and release,NO,,
659,117,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9993,Present,50,1.22,SBP20-061,848,YES,Seine,Tissue sample and specimen,YES,,
660,118,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,0.9997,Present,69,3.84,SBP20-062,849,YES,Seine,Tissue sample and release,NO,,
661,119,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,1,Present,67,3.37,SBP20-063,850,YES,Seine,Tissue sample and release,NO,,
662,120,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,0.9973,Present,74,4.27,SBP20-064,851,YES,Seine,Tissue sample and release,NO,,
663,121,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Spring,Spring,Spring,SpButte,1,Present,69,3.16,SBP20-065,852,YES,Seine,Tissue sample and release,NO,,
664,122,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9625,Present,63,2.58,SBP20-066,853,YES,Seine,Tissue sample and specimen,YES,,
665,123,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,56,1.64,SBP20-067,854,YES,Seine,Tissue sample and release,NO,Upper lobe looks like it may have been clipped previously,
666,124,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,58,2.03,SBP20-068,855,YES,Seine,Tissue sample and specimen,YES,,
667,125,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9998,Present,62,2.24,SBP20-069,856,YES,Seine,Tissue sample and release,NO,,
668,126,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,0.9998,Present,64,2.61,SBP20-070,857,YES,Seine,Tissue sample and specimen,YES,,
669,127,Sutter Bypass 2020,3/14/2020,11:30,Sanborn Slough wetland boat dock,Chinook,Fall,Spring,Spring,SpButte,1,Present,59,1.93,SBP20-071,858,YES,Seine,Tissue sample and release,NO,,
670,1,Sutter Bypass 2019,1/14/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Late fall,Late fall,LateFall,0.734158,Present,38,0.41,SBP19-001,740,YES,Seine,Tissue sample and specimen,YES,,
671,2,Sutter Bypass 2019,1/14/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,35,0.35,SBP19-002,741,YES,Seine,Tissue sample and specimen,YES,,
672,4,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Late fall,Fall,Spring,Spring-MillDeer,0.979839,Clipped,132,24.14,SBP19-003,743,YES,Seine,Tissue sample and release,,,
673,8,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,85,6.47,SBP19-007,747,YES,Seine,Tissue sample and release,,,
674,9,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,91,8.27,SBP19-008,748,YES,Seine,Tissue sample and release,,,
675,10,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.956493,Present,37,0.48,SBP19-009,749,YES,Seine,Tissue sample and specimen,YES,,
676,11,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,85,6.7,SBP19-010,750,YES,Seine,Tissue sample and release,,,
677,12,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,90,8.4,SBP19-011,751,YES,Seine,Tissue sample and release,,,
678,13,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,78,5.18,SBP19-012,752,YES,Seine,Tissue sample and release,,,
679,15,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,95,9.53,SBP19-014,754,YES,Seine,Tissue sample and release,,,
680,16,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,94,9.12,SBP19-015,755,YES,Seine,Tissue sample and release,,,
681,17,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,93,7.27,SBP19-016,756,YES,Seine,Tissue sample and release,,,
682,18,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,85,6.75,SBP19-017,757,YES,Seine,Tissue sample and release,,,
683,19,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Winter,Winter,Winter,Winter,1,Present,102,11.21,SBP19-018,758,YES,Seine,Tissue sample and release,,,
684,20,Sutter Bypass 2019,1/15/2019,8:40,Tisdale weir,Chinook,Late fall,Fall,Spring,Spring-MillDeer,0.97933,Clipped,124,19.01,SBP19-019,759,YES,Seine,Tissue sample and release,,,
685,21,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,83,6.06,SBP19-020,763,YES,Seine,Tissue sample and release,,,
686,22,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,88,7.48,SBP19-021,764,YES,Seine,Tissue sample and release,,,
687,23,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,92,8.52,SBP19-022,765,YES,Seine,Tissue sample and release,,,
688,24,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,83,6.22,SBP19-023,766,YES,Seine,Tissue sample and release,,,
689,25,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,68,3.49,SBP19-024,768,YES,Seine,Tissue sample and release,,,
690,26,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,81,5.64,SBP19-025,769,YES,Seine,Tissue sample and release,,,
691,27,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,84,6.36,SBP19-026,770,YES,Seine,Tissue sample and release,,,
692,28,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,69,3.53,SBP19-027,771,YES,Seine,Tissue sample and release,,,
693,29,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.584267,Present,37,0.45,SBP19-028,773,YES,Seine,Tissue sample and specimen,YES,,
694,30,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Winter,Winter,Winter,Winter,1,Present,67,3.26,SBP19-029,778,YES,Seine,Tissue sample and release,,,
695,31,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.995375,Present,41,0.59,SBP19-030,779,YES,Seine,Tissue sample and specimen,YES,,
696,32,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Late fall,Late fall,LateFall,0.942141,Present,37,0.44,SBP19-031,780,YES,Seine,Tissue sample and specimen,YES,,
697,33,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.647873,Present,36,0.35,SBP19-032,781,YES,Seine,Tissue sample and specimen,YES,,
698,34,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Fall,Fall,Fall-Feather,0.982703,Present,38,0.46,SBP19-033,782,YES,Seine,Tissue sample and specimen,YES,,
699,35,Sutter Bypass 2019,1/22/2019,9:00,Colusa weir,Chinook,Fall,Spring,Spring,Spring-Butte,0.999586,Present,41,0.62,SBP19-034,783,YES,Seine,Tissue sample and specimen,YES,,
700,46,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Spring,Spring,Spring,Spring-MillDeer,0.855968,Present,50,1.38,SBP19-036,787,YES,Seine,Tissue sample and release,,,
701,47,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.534828,Present,45,0.92,SBP19-037,788,YES,Seine,Tissue sample and specimen,YES,,
702,48,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,43,0.81,SBP19-038,789,YES,Seine,Tissue sample and specimen,YES,,
703,49,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.726177,Present,41,0.71,SBP19-039,790,YES,Seine,Tissue sample and specimen,YES,,
704,50,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999993,Present,43,0.86,SBP19-040,791,YES,Seine,Tissue sample and specimen,YES,,
705,51,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,FRHsp,0.604712,Present,45,1.01,SBP19-041,792,YES,Seine,Tissue sample and specimen,YES,,
706,52,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,Fall-Feather,0.569943,Present,43,0.75,SBP19-042,793,YES,Seine,Tissue sample and specimen,YES,,
707,53,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,38,0.51,SBP19-043,795,YES,Seine,Tissue sample and specimen,YES,Yolk sac still present,
708,54,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,43,0.75,SBP19-044,796,YES,Seine,Tissue sample and specimen,YES,,
709,55,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.553523,Present,40,0.59,SBP19-045,797,YES,Seine,Tissue sample and specimen,YES,,
710,56,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999927,Present,45,0.95,SBP19-046,799,YES,Seine,Tissue sample and specimen,YES,,
711,57,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-MillDeer,0.920811,Present,42,0.69,SBP19-047,800,YES,Seine,Tissue sample and specimen,YES,,
712,58,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,43,0.77,SBP19-048,801,YES,Seine,Tissue sample and specimen,YES,,
713,59,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999969,Present,38,0.54,SBP19-049,802,YES,Seine,Tissue sample and specimen,YES,,
714,60,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,45,0.88,SBP19-050,803,YES,Seine,Tissue sample and specimen,YES,,
715,61,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.778314,Present,41,0.58,SBP19-051,804,YES,Seine,Tissue sample and specimen,YES,,
716,62,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,45,0.82,SBP19-052,805,YES,Seine,Tissue sample and specimen,YES,,
717,63,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,0.999985,Present,46,0.96,SBP19-053,806,YES,Seine,Tissue sample and specimen,YES,,
718,64,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Spring,Spring,Spring-Butte,1,Present,43,0.66,SBP19-054,807,YES,Seine,Tissue sample and specimen,YES,,
719,65,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Spring,Spring-MillDeer,0.997608,Present,40,0.55,SBP19-055,808,YES,Seine,Tissue sample and specimen,YES,,
720,66,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Fall,Fall,Fall,Fall-Feather,0.506117,Present,41,0.59,SBP19-056,809,YES,Seine,Tissue sample and specimen,YES,,
721,67,Sutter Bypass 2019,1/29/2019,9:00,Lundberg Farms phase I field,Chinook,Spring,Late fall,Late fall,LateFall,0.58342,Present,54,1.57,SBP19-057,810,YES,Seine,Tissue sample and release,,,
